OID_,bld_name_e,bld_name_c,bld_address,bld_ac_type,bld_year,bld_passenger,bld_service,bld_starting_oper,bld_opr_hrs,bld_start_opr_weekend,bld_opr_hrs_weekend,x,y,ELABEL,retail,parking,office,hotel,food,ghi,wind10m,td_cdd,LULCM,ndvi,ndbi,BH,podium,area,highrise,area_1,Dist_mtr,bld_eui,bld_eui2,log10_eui,Lighting,AirConditi,Escalator,Lift,Electrical,FoC_v,Date_FOC,retro,Storey,Basement,Unit,PM,OCor,MAC,OCom
1749,3 Yuk Yat Street,旭日街3號,"3 Yuk Yat Street, To Kwa Wan, Kowloon, Hong Kong",Individual Air-Conditioning System,1969,2,1,,,,,837760.8217,819666.8059,HUNG HOM STATION,440.0758057,24.7171001,1118.13916,0,54.750576,1424.109985,2.7628527,2.721971327,1,0.0455741,0.0191095,154.4942169,1,8370,1,411,1744.701901,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1750,Shun Luen Factory Building,順聯工業大廈,"86 To Kwa Wan Road, To Kwa Wan Road, Kowloon, Hong Kong",Individual Air-Conditioning System,1965,,,,,,,837745.3349,819846.8588,HUNG HOM STATION,992.4177246,78.0781021,525.8618774,0,880.4960938,1423.379028,2.7628527,2.686155914,1,0.04848,-0.031198,45.7244682,1,1677,1,411,1889.257066,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1751,Chiap Lee Commercial Building,捷利商業大廈,"27 Ashley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1965,,,,,,,835628.5,817570.7,TSIM SHA TSUI STATION,1419.12915,0,199.082428,181.3276825,1929.967285,1419.727051,2.6154828,2.757786739,11,0.047473,0.0749653,31.8120728,1,976,1,173,175.695238,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1752,The Wave,彌敦道184號,"184 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1974,,,,,,,835771.4,818224.3,JORDAN STATION,479.9031677,0,70.7451706,0,1245.699463,1424.474976,3.5354245,2.793602151,11,0.0612308,0.0176851,62.2420998,1,1329,1,206,223.7900599,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1753,On Lee Commercial Building,安利商業大廈,"37 Cameron Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1983,,,,,,,835999.9,817777.2,TSIM SHA TSUI STATION,1314.228027,45.7463303,1222.901245,552.2001953,3227.037354,1421.187988,2.9570251,2.757786739,11,0.0140653,-0.0320416,61.5523796,1,2625,1,215,249.3640872,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1754,Pacific Star Building,海星大廈,"2 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1983,,,,,,,835569.7,817395.1,TSIM SHA TSUI STATION,1251.888306,96.5901337,50.9041786,181.5538177,1213.381104,1419.727051,3.2429521,2.757786739,11,0.1021708,-0.0225221,30.0836849,1,5306,1,1806,334.6433825,500.53,139.04,2.143139759,NO,NO,NO,YES,NO,2012,11/18/2014,retro_after,11,0,15,yes,,,
1755,Kam Lung Commercial Centre,金麟商業中心,"2 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1995,,,,,,,835989,817685,TSIM SHA TSUI STATION,1838.666626,93.1233826,681.0821533,50.4984093,1177.80542,1421.187988,3.0064847,2.757786739,11,0.0223384,0.0672204,18.2372856,1,1073,0,,207.3342947,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1756,Hillwood Centre,山林中心,"17-19 Hillwood Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1993,2,0,8,11,8,5,835871.279,818207.0363,JORDAN STATION,562.5886841,0,204.8011017,0,1797.236816,1421.552979,3.5354245,2.793602151,11,0.084847,0.0525344,81.2697067,1,200,1,288,274.9100068,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1757,The Lamma Tower,藍馬商業大廈,"12-12A Hau Fook Street, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1995,2,0,,,,,835364,817713,TSIM SHA TSUI STATION,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,,424.7588993,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1758,Eu Yan Sang Tower,余仁生中心,"11-15 Chatham Road South, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1993,2,0,8.5,14,8.5,14,836091.5,817554.3,TSIM SHA TSUI EAST STATION,1154.360352,84.9786072,1682.779785,164.0772247,1632.515015,1416.805054,3.0064847,2.757786739,11,0.0531519,0.0627474,71.9700012,1,3286,1,195,198.8049218,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1759,10 Prat Avenue,寶勒巷10號,"10 Prat Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,2009,1,0,,,,,836027.4,817722,TSIM SHA TSUI STATION,849.1519165,221.1407623,291.6235962,154.3148041,2105.877197,1421.187988,2.9570251,2.757786739,11,0.0321877,0.0716389,63.2140923,1,2579,1,268,252.9878069,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1760,iSquare,國際廣場,"63-67 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,2009,,,8,12,8,12,835752,817573,TSIM SHA TSUI STATION,3379.551758,231.7794495,249.5393066,311.7964172,2881.385498,1419.727051,2.8955755,2.757786739,11,-0.0074161,0.0068361,53.1759644,1,981,0,,85.21845424,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1761,Johnson Centre,祥順中心,"13 Hau Fook Street, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1996,,,,,,,835961.7,817857.6,TSIM SHA TSUI STATION,1509.076416,176.1144104,9.5798321,0.0006943,4085.269775,1421.187988,3.1632802,2.793602151,11,0.018375,0.0568997,70.1445618,1,1238,1,106,271.649528,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1762,New Landwide Commercial Building,新業廣商業大廈,"73 Kimberley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1990,2,0,9,12,9,12,836087.8,818005.5,TSIM SHA TSUI STATION,507.3680115,80.848175,34.1923637,149.7931976,239.4669647,1419.362061,2.4128978,2.793602151,11,0.0348307,0.0379421,32.9005165,1,1369,1,739,466.0073671,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1763,Chung Fung Commercial Building,松鳳商業大廈,"12 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1999,2,0,,,,,835364,817713,TSIM SHA TSUI STATION,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,,424.7588993,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1764,190 Nathan Road,彌敦道190號,"190 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1941,,,,,,,835697.3206,818190.5206,JORDAN STATION,102.7689743,6.4667926,0,0,0,1424.474976,3.3292813,2.793602151,31,0.1927806,0.0204725,50.9596558,1,1090,1,1316,256.843331,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1765,Star House,星光行,"3 Salisbury Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1943,12,0,,,,,835545.5071,817112.6155,TSIM SHA TSUI EAST STATION,0,0,0,0,0,1423.744019,3.0749762,2.721971327,32,0.1194067,-0.0569969,0,0,,0,,536.7586867,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1766,Manson House,文遜大廈,"74-78 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1957,2,1,,,,,835794,817715,TSIM SHA TSUI STATION,845.5977173,6.972723,70.1216583,152.5495453,366.4761047,1421.187988,3.1632802,2.793602151,11,0.0661559,0.0093572,19.2620907,1,1238,0,,63.88929287,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1767,Prestige Tower,彩星中心,"23&25 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1963,2,1,8,10,8,5,835729.8258,818435.6574,JORDAN STATION,0,0,0,0,0,1424.474976,2.3709137,2.793602151,41,0.0253616,0.1169675,9.8122578,0,,0,,9.815781631,512.68,142.41,2.153540486,NO,YES,NO,YES,NO,2018,8/26/2020,retro_after,13,0,15,yes,,,
1768,Huong Sun Building,宏生大廈,"45-47 Carnarvon Roa, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1965,,,,,,,835825,817906,TSIM SHA TSUI STATION,6014.259277,115.5581436,86.7035294,590.5935669,4034.443359,1421.552979,3.1632802,2.793602151,11,0.0586721,0.0255628,60.8587494,1,7474,1,1986,257.3866938,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1769,Universal Commercial Building,環球商業大廈,"65-69 Peking Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1966,2,0,,,,,835725,817485,TSIM SHA TSUI STATION,2947.760498,0,3141.611328,118.6605606,1188.173828,1419.727051,2.8955755,2.757786739,11,0.0346054,0.0695444,39.6768303,1,679,1,337,177.0822706,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1770,Mary Building,誠信大廈,"71-77 Peking Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1966,2,,,,,,835545.6,817512.7,TSIM SHA TSUI STATION,2841.430664,147.5220337,43.4629707,362.3890686,1090.180054,1423.744019,2.6154828,2.757786739,11,0.0243273,0.0456984,60.3724937,1,10635,1,1697,276.324803,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1771,Metropole Building,國都大廈,"57 Peking Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1967,,,,,,,835545.6,817512.7,TSIM SHA TSUI STATION,2841.430664,147.5220337,43.4629707,362.3890686,1090.180054,1423.744019,2.6154828,2.757786739,11,0.0243273,0.0456984,60.3724937,1,10635,1,1697,276.324803,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1772,Cheong Hing Building,昌興大廈,"72 Nathan Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1968,,,,,,,835793.7,817680.8,TSIM SHA TSUI STATION,484.5476379,20.1651478,780.7340698,549.756958,352.5551147,1421.187988,2.8955755,2.757786739,41,-0.0234823,0.0127995,49.1389046,0,,0,,30.43110224,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1773,Hankow Centre,漢口中心,"5-15 Hankow Centre, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1968,,,,,,,835651,817476,TSIM SHA TSUI STATION,1327.769653,0,679.1113281,0,370.8420715,1419.727051,2.6154828,2.757786739,1,0.0253217,0.0992284,60.5711746,1,2533,1,1908,220.6801644,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1774,One Knutsford Terrace,一號諾士佛臺,"1 Knutsford Terrace, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1970,,,,,,,835881.2,818031.9,TSIM SHA TSUI STATION,1001.30188,6.7066112,64.6001434,83.8767166,1489.859741,1421.552979,3.5354245,2.793602151,11,0.4340165,-0.1431847,60.7670479,1,245,1,319,392.2040162,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1775,Grandmark,加威中心,"8A-10 Granville Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1972,,,,,,,835871.5,817851.9,TSIM SHA TSUI STATION,1294.663818,108.469986,682.9898071,115.49617,852.859436,1421.187988,3.1632802,2.793602151,1,0.0328828,0.0917385,36.0565376,1,2128,1,592,218.2189364,58.86,16.35,1.213517757,NO,NO,NO,YES,NO,2015,7/3/2019,retro_after,16,0,36,yes,yes,,
1776,Hang Seng TsimShaTsui Building,恒生尖沙咀大廈,"18 Carnarvon Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1973,3,,8.5,10,8.5,5,835900,817792,TSIM SHA TSUI STATION,933.2631226,90.4418869,367.4824524,95.4222031,385.3334656,1421.187988,3.1632802,2.793602151,11,0.0084573,-0.0562609,56.5691948,1,867,1,560,181.7190242,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1777,Hecny Tower,均輝大廈,"9 Chatham Road South, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1973,,,7,12,7,6,836128.3,817856.1,TSIM SHA TSUI STATION,1414.046631,93.502655,0.2565176,128.7788391,889.0281372,1418.265991,2.9570251,2.757786739,11,-0.0086687,0.0686346,59.6890259,1,3749,1,1587,400.0406219,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1778,Po Fung Building,寶豐大廈,"32-34 Haiphong Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1974,2,0,,,,,835584.784,817671.42,TSIM SHA TSUI STATION,1150.01648,0,52.9952774,11.4916515,1720.134888,1421.187988,2.6154828,2.757786739,41,0.20503,-0.0057924,32.1787376,1,844,1,47,200.5072979,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1779,Daily House,海利行,"35-37 Haiphong Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1974,,,,,,,835584.784,817671.42,TSIM SHA TSUI STATION,1150.01648,0,52.9952774,11.4916515,1720.134888,1421.187988,2.6154828,2.757786739,41,0.20503,-0.0057924,32.1787376,1,844,1,47,200.5072979,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1780,Astoria Building,天星大廈,"24-38 Ashley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1974,2,,,,,,835592,817629,TSIM SHA TSUI STATION,1171.96936,0,68.0950699,45.73769,3479.697754,1421.187988,2.6154828,2.757786739,11,0.0677891,-0.0204658,57.7770996,1,2459,1,713,193.6857314,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1781,Kowloon Centre,九龍中心,"29-43 Ashley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1974,4,0,8,15,8,15,835592,817629,TSIM SHA TSUI STATION,1171.96936,0,68.0950699,45.73769,3479.697754,1421.187988,2.6154828,2.757786739,11,0.0677891,-0.0204658,57.7770996,1,2459,1,713,193.6857314,325.07,90.3,1.95568775,NO,NO,YES,YES,NO,2018,12/9/2020,retro_after,15,0,79,yes,yes,,
1782,Lee Chau Commercial Building,利就商業大廈,"11 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1975,2,0,,,,,836050,817638.5,TSIM SHA TSUI STATION,1191.877441,221.9932251,63.3934097,468.3677063,1189.299439,1421.187988,3.0064847,2.757786739,11,0.0093286,0.0742371,147.3774567,1,685,1,479,266.0014232,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1783,Oriental Centre,安年大廈,"67-71 Chatham Road South, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1975,3,0,,,,,836128.3,817856.1,TSIM SHA TSUI STATION,1414.046631,93.502655,0.2565176,128.7788391,889.0281372,1418.265991,2.9570251,2.757786739,11,-0.0086687,0.0686346,59.6890259,1,3749,1,1587,400.0406219,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1784,Capri Building,嘉碧大廈,"130 Austin Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1976,,,,,,,835690,817810,TSIM SHA TSUI STATION,208.947464,0,0,0,0,1421.187988,2.8710909,2.793602151,32,0.3050313,-0.1976535,21.507143,0,,0,,184.1506246,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1785,Tung Fai Building,東輝大廈,"27-27A Cameron Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1976,,,,,,,835364,817713,TSIM SHA TSUI STATION,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,,424.7588993,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1786,Perfect Commercial Building,保發商業大廈,"20 Austin Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1976,,,,,,,836042.6,818227.2,JORDAN STATION,682.7647095,63.8390884,62.0954361,93.4309845,1011.276245,1421.552979,2.4128978,2.793602151,11,0.0428787,0.0559781,92.4075775,1,337,1,439,378.1688572,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1787,Yes & Right House,德拓大廈,"1-3 Mody Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1976,2,0,9,9.5,9,5.5,836148.305,817588.0167,TSIM SHA TSUI EAST STATION,0,0,0,0,0,1416.805054,3.0064847,2.757786739,41,0.4066056,-0.1388421,4.8457146,0,,0,,254.6195086,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1788,Yue Hwa International Building,裕華國際大廈,"1 Kowloon Park Drive, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1976,2,0,8.75,9.25,8.75,4.25,835598,817508,TSIM SHA TSUI STATION,243.4690399,0,78.0709991,0,688.1680298,1419.727051,2.6154828,2.757786739,11,0.0354085,0.1027733,61.6796227,1,536,1,459,235.3974081,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1789,4 Hart Avenue,赫德道4號,"4 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1976,2,0,,,,,836040.7,817673.3,TSIM SHA TSUI STATION,352.7286072,105.8509827,1.0226681,303.6230774,1061.405273,1421.187988,3.0064847,2.757786739,11,0.0370697,-0.0218872,48.5893326,1,405,1,193,257.2625052,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1790,Granville House,嘉威大廈,"41C-D Granville Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1977,2,0,,,,,834678,818367,KOWLOON STATION,2496.24585,62.3907318,174.3087769,0,605.892334,1430.68396,2.9365766,2.757786739,11,0.0942249,0.0438247,32.115963,1,39677,0,,85.73848996,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1791,Honytex Building,好利時大廈,"22 Ashley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1977,,,,,,,835628.5,817570.7,TSIM SHA TSUI STATION,1419.12915,0,199.082428,181.3276825,1929.967285,1419.727051,2.6154828,2.757786739,11,0.047473,0.0749653,31.8120728,1,976,1,173,175.695238,94.26,26.18,1.417969642,NO,NO,YES,YES,NO,2015,6/2/2017,retro_after,13,0,13,yes,yes,,
1792,Hart House,赫德大廈,"12 & 14 Hart Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1977,,,,,,,835955.1563,817721.5207,TSIM SHA TSUI STATION,1361.883545,0,326.0348206,655.5020752,1587.706299,1421.187988,3.1632802,2.757786739,41,0.0381509,0.0969722,4.9318175,0,,0,,184.4855842,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1793,Golden Gate Commercial Building,金門商業大廈,"136-138 Austin Road, Tsim Sha Tsui, Kowloon, Hong Kong1981",Central Air-Conditioning System,1981,,,9,10,9,9,835690,817810,TSIM SHA TSUI STATION,208.947464,0,0,0,0,1421.187988,2.8710909,2.793602151,32,0.3050313,-0.1976535,21.507143,0,,0,,184.1506246,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1794,Kimberley House,金巴利中心,"35 Kimberley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1977,,,,,,,836087.8,818005.5,TSIM SHA TSUI STATION,507.3680115,80.848175,34.1923637,149.7931976,239.4669647,1419.362061,2.4128978,2.793602151,11,0.0348307,0.0379421,32.9005165,1,1369,1,739,466.0073671,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1795,Wharf T&T Centre,九倉電訊中心,"7 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1977,8,1,8.5,10.5,8.5,5.5,835298.4,817885.7,AUSTIN STATION,565.5004272,0,66.3227386,90.9173431,397.0261841,1425.936035,2.5832288,2.757786739,11,-0.0358245,-0.1122195,60.9892616,1,18258,1,1431,523.8768031,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1796,World Commerce Centre,世界商業中心,"11 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1977,8,1,8.5,10.5,8.5,5.5,835364,817713,TSIM SHA TSUI STATION,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,,424.7588993,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1797,Ocean Centre,海洋中心,"5 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1977,18,1,8.5,10.5,8.5,5.5,835364,817713,TSIM SHA TSUI STATION,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,,424.7588993,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1798,Kimberley Plaza,金巴利廣場,"45-47 Kimberley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1978,2,0,9,12,9,12,836087.8,818005.5,TSIM SHA TSUI STATION,507.3680115,80.848175,34.1923637,149.7931976,239.4669647,1419.362061,2.4128978,2.793602151,11,0.0348307,0.0379421,32.9005165,1,1369,1,739,466.0073671,829.62,230.45,2.362576712,NO,NO,NO,YES,NO,2018,2/18/2020,retro_after,13,0,24,yes,,,
1799,Woon Lee Commercial Building,煥利商業大廈,"7-9 Austin Avenue, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1978,2,1,8,12,8,12,836123.0625,818161.4375,JORDAN STATION,0,0,0,0,0,1419.362061,2.4128978,2.757786739,41,0.0424648,0.0054952,5.8105264,0,,0,,481.8753621,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1800,Lee Kar Building,利嘉大廈,"4-4A Carnarvon Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1978,,,,,,,836111.2151,817279.5223,TSIM SHA TSUI EAST STATION,29.8612766,0,0,0,0,1418.265991,3.4746475,2.757786739,11,0.2515766,-0.0501016,49.4113083,1,21761,0,,131.2041882,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1801,Taurus Building,德立大廈,"21A-B Granville Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1978,2,0,9,10,9,5,834678,818367,KOWLOON STATION,2496.24585,62.3907318,174.3087769,0,605.892334,1430.68396,2.9365766,2.757786739,11,0.0942249,0.0438247,32.115963,1,39677,0,,85.73848996,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1802,Cheung Lee Commercial Building,長利商業大廈,"25 Kimberley Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1979,2,0,,,,,835916.8,817996.3,TSIM SHA TSUI STATION,1426.55603,42.8902817,99.4233017,232.5973511,1886.227051,1421.552979,3.5354245,2.793602151,1,0.0556518,0.0015361,16.2707729,1,2642,1,1039,369.0471074,49.71,13.81,1.140193679,NO,NO,NO,YES,NO,2015,1/29/2018,retro_after,13,0,17,,yes,,
1803,Cammer Commercial Building,金馬商業大廈,"30-32 Cameron Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1979,2,,,,,,836022.3,817783.6,TSIM SHA TSUI STATION,1314.228027,45.7463303,1222.901245,552.2001953,3227.037354,1421.187988,2.9570251,2.757786739,1,0.0079521,0.0817015,9.4099035,1,2625,0,,272.0056458,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1804,Tung Wui Building,東匯大廈,"46-48 Kimberley Road, Tsim Sha Tsui, Kowloon",Individual Air-Conditioning System,1979,,,,,,,836087.8,818005.5,TSIM SHA TSUI STATION,507.3680115,80.848175,34.1923637,149.7931976,239.4669647,1419.362061,2.4128978,2.793602151,11,0.0348307,0.0379421,32.9005165,1,1369,1,739,466.0073671,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1805,World Finance Centre (North Tower),環球金融中心 (北),"17-19 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1979,8,1,8.5,10.5,8.5,5.5,835364,817713,TSIM SHA TSUI STATION,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,,424.7588993,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1806,World Finance Centre (South Tower),環球金融中心 (南),"17-19 Canton Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1979,8,1,8.5,10.5,8.5,5.5,835364,817713,TSIM SHA TSUI STATION,7498.919434,0,1834.013672,26.4400902,711.0264282,1421.917969,2.5832288,2.757786739,11,0.0095565,0.0898045,25.8565331,1,68742,0,,424.7588993,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1807,L & D House,利達行,"2-4A Cameron Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1979,2,0,8.5,13.5,8.5,5,836111.2151,817279.5223,TSIM SHA TSUI EAST STATION,29.8612766,0,0,0,0,1418.265991,3.4746475,2.757786739,11,0.2515766,-0.0501016,49.4113083,1,21761,0,,131.2041882,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1808,Zhongda Building,中達大廈,"38-40 Haiphong Road, Tsim Sha Tsui, Kowloon, Hong Kong",Central Air-Conditioning System,1980,3,0,,,,,835584.784,817671.42,TSIM SHA TSUI STATION,1150.01648,0,52.9952774,11.4916515,1720.134888,1421.187988,2.6154828,2.757786739,41,0.20503,-0.0057924,32.1787376,1,844,1,47,200.5072979,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1809,Century House,世紀商業大廈,"3-4 Hanoi Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1980,2,,,,,,836020.4,817618.3,TSIM SHA TSUI STATION,2254.134277,80.2345428,35.6394882,51.63237,1187.22583,1415.708984,3.0064847,2.757786739,11,0.0179704,0.1041582,52.4865761,1,1489,1,94,238.4380271,,,,NO,NO,NO,NO,NO,,,,,,,,,,
1810,Rise Commercial Building,利時商業大廈,"5-11 Granville Road, Tsim Sha Tsui, Kowloon, Hong Kong",Individual Air-Conditioning System,1981,2,0,,,,,835937.1,817877.4,TSIM SHA TSUI STATION,1321.606201,134.454895,0,0,2256.304688,1421.187988,3.1632802,2.793602151,11,-0.0002705,0.1042172,19.7405357,0,,0,,272.4189598,,,,NO,NO,NO,NO,NO,,,,,,,,,,
